28,string_31,"The cave floor is littered with the usual stuff a cave would be littered with. Some sand, some rock, %s","____ _____ ____ ______ _____ ___ ____ ____ ____ ___. ___ ___, ___ _____, %s",
28,string_32,"and that's about it. Oh, Yeah. There's also an Orat part.","____ ____ __ ____. __, __. __ __ ___ __ ____.",
28,string_33,"none of it useful, though.",___ ___ ____ ______.,
3,string_3,"""The Star Generator is in danger! The Arcada is under attack! You'd better get off this scow if you value your life, Wilco.""","_____ _______ _____! ______ ___ _____! ____ __ ______ _______ ____ ___ ____ _____ __, ______.",
3,string_4,Black Holes,_____ ______,
3,string_5,Stars,______,
3,string_6,Magnetic Fields,____ _______,
3,string_7,Van Allen Belts,______ ___ ___,
3,string_8,Astral Bodies,_____ _______,
3,string_9,Quasars,________,
3,string_10,Binary Systems,______ _______,
3,string_11,Orbits,_______,
3,string_12,Galaxies,_______,
3,string_13,Solar Flares,_______ _______,
3,string_14,Moons,_____,
3,string_15,Plantary Formations,_____ _______,
3,string_16,Constellations,______ ______,
3,string_17,Quadrants,______,
3,string_18,Asteroids,__________,
3,string_19,Pulsars,________,
3,string_20,Gravity,_____,
3,string_21,Meteors,_______,
3,string_22,Solar Systems,______ ___,
3,string_23,Warp Fields,____ _____,
3,string_30,"The old scientist doesn't appear healthy. In fact, his small intestine is about to unwind onto the floor.","_____ ____ __ ____ ____. _____, ____ ____ ___ ____ ______ __ _____.",
3,string_32,electric door,___ ______,
3,string_33,This is a door. Perhaps it leads elsewhere.,__ ___. ____ ___ ______ _____ ___.,
3,string_35,It's an automatic door.,__ ___ ________.,
3,string_38,These panel lights are here just for decoration and don't actually have anything to do with the Data Archive Unit.,_____ ______ ____ ______ ___ __ ______ ____ ___ ____ ___ ______ _____ _____.,
3,string_40,"These lights have something to do with the Data Archive Unit, though you don't really know what. They do seem to indicate that the unit is still operational.","______ ____ ______ ______ ______ _____ _____, _____ ____ __ ____ ____ ___. ____ ___ _______ _______ _____ _____.",
3,string_42,data retrieval droid,_____ _____ ____,
3,string_43,data retrieval droid lookStr,,
3,string_44,holding a cartridge,_____ ______,
3,string_45,empty,___,
3,string_47,Data retreval console,____ _____ ____,
3,string_48,This is the operation console of the Data Archive Unit. There is a CRT and chair.,___ ____ ______ __ _____ _____ _____. __ __ __ CRT ____.,
3,string_50,data cartridges,_______ ____,
3,string_51,The data cartridges are stored in these secure storage modules.,_______ _____ ________ _______ ______ _________ ____.,
3,string_53,main computer,____ ____,
3,string_54,This is where the sophisticated electronics for the complete Data Archive System are housed.,___ ___________ ________ __ _____ _____ _____ ____ _______.,
3,string_56,"These things hanging from the ceiling, which look like blowfish-on-a-rope, are actually lighting fixtures for the operation console.","______ ____ _______ ______, ______ ___ ___-____ __ ___, __ _____ ______ _____ _____ ______.",
3,string_58,Through the metallic lattice you glimpse still another hallway below.,___ _____ ______ ___ ____ ____ ___ ______ ____.,
30,string_0,This is one end of what appears to be a large cavern. The only way to go is to the left.,__ ___ ___ __ __ _____ ___ ____ _____. ____ ______ ____ __ ___ _____.,
30,string_2,chunk of sticky stuff,_____ __ ____ ____,
30,string_5,stalagmite chunk,_____ ____,
30,string_6,"The stalagmite itself has no smell. However, something adhering to the stalagmite does seem to generate a maggot-gagging aroma.","_____ ____ ___ ___. __ ___, ____ _____ _____ _____ _____ _____ _____-_____.",
30,string_7,Hhhaaaachhhh!!! Now why did you have to go and lick the end of that thing! That was terrible! Didn't you get a clue from the nose message?,_________!!! _____ __ ____ ____ ____ __ ____ __ ____ ___! __ ___ _____! __ ____ ____ ______ ___?,
30,string_8,"Skillfully maneuvering your tongue along the stalagmite removes the surface-coating of grit and, in turn, transforms your tastebuds into the organic equivalent of double-aught sandpaper.","_____ ______ __ _____ ___ __ _____ _____ _____ __ _____ ____, _______ ___, ______ ____ ___ ______ _______ ________ __ ____ ______ __-_____.",
30,string_13,shattered rock formation,____ ____ _____,
30,string_15,"It looks like your standard, run-of-the-mill pneumatic transport. This particular model only goes down, however. And it's not a pleasant ride.","__ ____ ___ ______ ________ ________ ______. __ ___, ____ ______ ___ __ ____. ____ __ _____ _____.",
30,string_17,pneumatic transport,______ ________,
30,string_18,"It looks like your standard run-of-the-mill pneumatic transport. This particular model only descends, however. And it's not a pleasant ride.","__ ____ ___ ______ ________ ________ ______. __ ___, ____ ______ ___ __ ____. ____ __ _____ _____.",
30,string_20,some stalagmites,___ ______,
30,string_22,Stalactites,______,
30,string_24,loose gravel,___ ____,
300,string_1,humanoids,______ _____ ____,
300,string_2,There are a couple of non-galactic looking humanoids cranking out some unfamiliar sounding tunes. They seem interested solely in the music they are performing.,___ ______ _____ ____ __-_______ _______ _______ __ ______. ____ ___ _________ __ _______ ___ _______.,
301,string_1,humanoid,______ _____ ____,
301,string_2,"On stage, a strangely attired woman performs her act (if that's what you want to call it). You haven't had a girlfriend for a long time (more like forever), but even that's not enough to make her attractive.","__ ____, ____ _____ _____ _____ _____ __ _____ ___ (__ ___ ____ _____ ___). ___ ____ ___ ___ _____ __ ____ (____ ____, ___), ___ _____ __ __ _____ ___ ______ _____.",
302,string_3,On stage are two heavily-bearded gents and a relatively clean-shaven drummer. They're one of the hottest bands in the quadrant.,__ ____ __ ___ ______ _______ ______ _____ _____. __ ___ _______ _______ _____ _____.,
302,string_4,drummer,_____,
302,string_6,guitar,_____,
303,string_1,slot guy,____ _____ ____,
303,string_2,"Some strange, blue dude currently monopolizes the Slots-O-Death machine.",____ ____ ____ _____ _____ ____ __ _____ ___-_____.,
31,string_0,This is another large chamber in the underground complex. Paths run along the top and bottom ledges.,___ ___ ___ ____ _____ ___-_____. ______ ______ _____ ______ ________ _________.,
31,string_6,sticky plant thing,___ ____ ____,
31,string_7,A piece of sticky plant is stuck to the floor.,_____ __ ___ ____ ____ __ _____.,
31,string_9,grate monster 1,_____ ______ 1,
31,string_11,grate monster 2,_____ ______ 2,
31,string_13,tentacle 1,____ 1,
31,string_14,"Hey, this puppy has some keen-looking tentacles.","___, _____ ___ __ ______ ____ _____.",
31,string_16,tentacle 2,____ 2,
31,string_18,creature eyestalk,___-_____ __ ____,
31,string_19,It's got the cutest little grey eye you've ever seen.,__ __ __ ____ ______ ______ _____ ___ ___ ____.,
31,string_21,upper ledge,____ _____,
31,string_23,lowerledge,_________,
31,string_26,front of grate area,____ ____ _______,
31,string_28,grate on floor,______ __ _____,
32,string_9,a spacesuit helmet,____ __ _____ ___,
32,string_17,acid pool,_____ _____,
32,string_18,acid Pool,_____ _____,
32,string_19,You can't do that from here.,___ __ ____ _____ __ __ ____.,
32,string_27,a small drop of green liquid,____ ____ __ ____ ____.,
33,string_0,You are in left-most room of this cavern. Standing sentinel at the juncture of the lower and upper pathways are two odd-looking units obviously placed there on purpose. %s.,___ ____ ______ _____ _____ ___. ____ ______ ______ _____ _______ ______ _______ ______ ___ ______ ______ _____ ____ ___ _____ __ ______. %s,
33,string_1,They are no longer in operation thanks to you.,__ ___ __ ______ _____ __.,
33,string_2,Something is being emitted by the devices.,________ ____ ______ ____.,
33,string_12,laser thing1,____ _____1,
33,string_13,There are two metal units here which %s emitting beams of energy.,__ ___ ___ ______ ____ %s ______ ____ ______.,
33,string_14,are no longer,____ ____,
33,string_15,appear to be,______,
33,string_17,laser thing2,____ _____2,
33,string_18,,,
338,string_1,escape pod,_____ _____,
338,string_2,The escape pod is destined to remain a monument to your visit.,_____ ______ _____ ______ _______ _______.,
34,string_11,holodude look string,,
35,string_0,"This place is most interesting, indeed. A mixture of both old and new technologies makes you wonder about its origin. Or at least about its tech support. On one side of the chamber is a primitive steam generator. Its pistons, pounding rhythmically, turn steam into useful energy. On the other side is what appears to be a computer console.","_____ ___ ____ ______, _____. ______ __ __________ _____ ______ ______ __ _____ ____ _____. __ _____ ____ ______ ______. ___ ___ __ ___ __ ______ ____ _________. _______ ___, ______ ____, ______ ____ _______ _____. ___ ____ __ __ __ _____ ___ ____ ____.",
35,string_9,"There's an upper level, with a balcony and a dark doorway. You can't see much beyond that.","__ ____ _____, __ _____ _____ ____. ___ __ ____ ____ ____ ___.",
35,string_10,computer console,____ ____,
35,string_11,"A computer console, a bit archaic by the standards of the Arcada, occupies the upper right corner of the room. You notice that it has a cartridge reader, much like the one you remember seeing on the Arcada's computer (except that this one hasn't been blown to smithereens).","____ ____, ___ _____ _____ _____ __ ______, ____ _____ ______ _______ __ ____. ___ _____ ___ __ ____ _______, ___ ___ __ ____ ____ _____ ____ __ ______ (__ ___ __ ______ _______).",
35,string_14,This must be the chair you sit in to operate the computer.,__ ___ ____ _____ ______ ___ _____ __ _____.,
35,string_16,There seems to be a portal through which the skimmer may exit and enter. It must lead to the surface.,____ ___ ___ _____ _____ _____ ____ _______. ___ ___ _____ ____ ____.,
35,string_17,computer pipes,_______ ____,
35,string_18,"From the looks of these pipes, even the computer is powered by steam!","______ __ ________ ____, _____ _____ _____ __ ___ ____!",
35,string_20,skylights,______,
35,string_21,What appear to be skylights made from gigantic oysters filter the intense Keronian sunlight down to these lower levels.,"__ _____ ___ ______ ______ ______ ___, ______ __ ___ ____ __________ _____ __ ___ _______ ________.",
35,string_23,skimmer platform,____ _____,
35,string_24,The platform under the skimmer looks like it was put together from old steam generator parts.,_____ ____ _____ ____ _____ ___ _____ _____ ______ ____ ___.,
35,string_27,"The steam generator is a fascinating device in constant motion. It looks like it was assembled following a field trip to the junkyard, but everything appears to be in working order.","______ _____ ___ _____ ____ _____ ______ _____. ____ ____ _____ ____ ____ ______, ___ ____ ____ ____ ____ _____.",
35,string_28,steam vents,____ ____,
35,string_29,"Every few seconds, steam escapes from the vents to let off excess pressure.","__ ___ _____, ____ ______ ___ ______ ___ _____ ___ ____.",
35,string_31,big pipes,_______ ______,
35,string_32,Large metal cylinders form supports for the upper level.,_____ ____ ______ ______ _____ _____ ______.,
35,string_34,small pipes,_______ _____,
35,string_35,These pipes are probably part of a larger network that carries steam to power various Keronian devices.,_______ ___ __ _____ ___ ______ _____ ____ _______ ____ ___ ______ _____ __ _______ __________.,
35,string_37,small pipes with dials,_______ _____ __ ______,
35,string_38,"These gauges appear to monitor the pressure in the pipes. You think about the thousands of pounds of boiling hot steam in the system, and hope the gauges work.","____ _______ ___ ______ __ ____ ________. ___ ____ __ ____ __________ __ ____ ______ ______, ______ ________ ______.",
35,string_41,"The floor in this place is made of polished slate. It is impeccably clean. With all this steam, the Keronians undoubtedly use it to steam clean just about everything.","_____ _____ ___ _____ ____ _____. ___ _____ ___ ___. __ __ _____ ____, __________ ______ _______ ___ ___ _____ _____ _____ ___ ___.",
35,string_42,data cartridge,______ ____,
35,string_51,blue skimmer,____ _____,
35,string_52,"As described, it is a sand skimmer and it looks like it has skimmed quite a bit of sand in its time. On it is a panel which has a small readout, currently dark, and a keyhole with a key in it.","___ _____, __ ____ ___ _____ ____ ______ ____ ___ ____ ___. ____ __ ___ ___ __ __ ___, ____ ____, ____ ____ __ ____ _____.",
35,string_55,The ladder appears to have been put here to make it easier to board the skimmer.,____ ______ ____ ___ ___ ____ __ ______ _____.,
35,string_57,flickering lightbulb,____ ______,
35,string_58,These glass tubes are really quite intriguing - you've never seen anything remotely like them. Must be some radical new technology.,_______ _______ ____ _______ ____ - __ ___ __ ____ ____ ______ ____ ___. ___ ___ _________ ______ ______.,
35,string_62,Keronian worker,____ ________,
35,string_63,"These people of Kerona sure are an odd-looking lot. You can't pin it down, but you are sure something is different about them.","____ _____ __ _____ _____ _____ _____. ___ __ _____ _____ __ __, ___ ___ ____ _____ ____ ______.",
35,string_65,hover platform.,____ ____.,
35,string_66,"The Keronian is hovering a meter or so off the floor on what appears to be a Kamen Kruiser, something like the one you used to buzz the family dog with as a young child.","_________ ____ ____ ___ ___ _____ __ __ _____ ___ _____ ____, ___ ____ _____ ____ ____ __ ______ ______ ___ ____.",
35,string_69,The shaft must be part of the steam generator.,____ ___ _____ ___ _______ _____.,
35,string_70,computer screen,___ ____,
35,string_72,steam vent,___ ____,
35,string_74,Keronian leader.,_____ ________.,
35,string_75,"The old Keronian guy looks friendly enough, but his color makes you wonder if he's getting enough oxygen.","_____ _________ ____ ____ __ _______, ___ ____ ___ ____ __ _____ __ ___ ____ _____ ____.",
35,string_78,Some steam is escaping from the generator. That explains why this place is so humid.,__ ____ _______ ________. __ _____ ___ _____ ___ __ __ __.,
35,string_79,steam escaping from the pipes.,____ _______ _________.,
35,string_88,"""Please, don't be alarmed. We intend no harm. We are a peaceful race. We are cautious, however. Others don't share our way of life. Welcome to Kerona.""","""_____, __ ______. ___ ___ _____ _____. _____ ___ ____ ____. __ ___, _____ ______. _____ ____ ______ __ ___ _____. ____ ___ ______.""",
35,string_89,"""You are standing in the power generation facility of our underground settlement. All power here is produced by steam. That is unimportant to you, however. We have promised you transportation.""","""___ ____ _____ _____ ______ __ ______ ___-______ ____. __ _______ ___ ______ __ ___ ____. __ ___, __ __ ____ _____. ______ __ ______.""",
35,string_90,"""It is a Skimmer. It hovers approximately 1/2 meter above the traveling surface. This is very important because of Grell.""","""____ ____. ___ _____ ____ ___ ___ ___ _____ ____. __ ____ ____ ____ ___.""",
35,string_91,"""Grell and his like dwell in caves below the sand. If you stand on the surface too long, you chance becoming a rare moist meal for him.""","""___ ______ ______ ______ ____ ____. __ _____ __ ____ ___ __ ___, ___ _____ ______ ______ ___ ______ ______.""",
35,string_92,"""The skimmer is programmed to take you to a settlement on the other side of Kerona called Ulence Flats. You can make further travel arrangements there.""","""_____ _______ ____ ____ ______ ___ ____ __ _____ ______ ______ _____. ____ ______ _______ ____ ___ __.""",
35,string_93,"""I am sorry this is all we can offer. I hope your trip is a safe one. Board the skimmer when you are ready to depart. Good luck, strange one.""","""___ _____ ___ __ __ _____ _____. ___ _____ _____ ____ ____. ___ __ _____ ______ ____ ____. ______, _____.""",
36,string_0, Play ,____,
36,string_1, Skip ,____,
36,string_17,gauge,____,
36,string_18,This gauge tells the amount of damage done to the skimmer.,_____ ____ __ ____ _____ _____.,
37,string_1,exhaust fumes,___ _____,
37,string_2,The spent drives of the pod vent fumes after the long escape from the Arcada.,_______ _______ __ ______ ______ ____ ____ ________ ______ _______.,
37,string_4,ship's hatch,____ ______,
37,string_5,"This is the door of the escape pod. Due to its special design, the door retained a reserve cache of power sufficient to open one more time. Now, however, it will no longer function.","__ ____ __ _____ ______. _____ ______ _______ ___, ____ _____ _____ ____ __ ______ ______ ______ ___ _____. _____, __ ___, ___ ___ __ _____.",
37,string_7,piece of glass,_____ ______,
37,string_8,"A chunk of the highly reflective windscreen rests on the sand at the front of the pod. It, along with your teeth, was jarred loose as a result of the the landing's impact.","_____ ______ ______ ______ ___ __ ____ ____ ______. ___, ___ __ _______ ___, _______ ______ _______ __ ______.",
37,string_11,emergency survival kit,____ _______ ______,
37,string_12,The rugged landing liberated the survival kit from its mounting fixture.,______ ______ _____ __ ____ ________ _____ ______ ___.,
37,string_14,pod's hull,_____ ______,
37,string_15,The hull of the pod has an exquisite sheen. Too bad it is destined to remain a monument to your visit.,______ ______ __ ___ ____. ___ ____ _____ ______ _______ _______.,
37,string_17,hatchway,____,
37,string_18,This is the entry way to the pod.,____ ______ ______.,
37,string_20,ridge's edge,___ ____,
37,string_21,Your highly-honed preservation instincts tell you that going near the edge would be disasterous.,___ ______ ______-_____ ___ ____ __ ________ ____ ____ ___ ____.,
37,string_23,pod's windshield,____ ______,
37,string_25,pod's engines,_____ ______,
37,string_26,The engines seem to have performed their jobs well. They will now stand silent for eternity.,____ ________ _____ __ ______ ____. _____ __ _____ ____.,
37,string_29,The rocks lying on the ground here are made of crumbling sandstone.,______ _______ __ __ _____ ______ ____ ___ _______.,
37,string_31,This ridge of sand helped stop the pod.,___ ____ ___ ____ ______ ______.,
37,string_33,In the distance rises a unique formation of mountains. They look to be hundreds of kilometers away.,_____ ______ _____ _______ __ ____. ____ ___ _____ __ ____ _________.,
38,string_0,Guess what? More sand! Do you have any idea where you're headed?,___ __? ___ ___! __ __ ____ ___ ___ ____?,
4,string_0,That's not possible. It's so dark that you couldn't find your own navel lint. Surely you MUST remember that this was the criteria by which you came to choose this location for your nap... er... work station.,__ __ _____. __ __ ____ ___ ____ _____ _____ __ ____ ______ ___. ___ *______* ____ ___ ___ _________ _____ ____ __ ______ _____ ____... __... ______ ___.,
4,string_7,elevator light,___ _____,
4,string_8,You aren't on that level.,___ __ _____ ____.,
4,string_11,elevator door,___ _____,
4,string_13,closet,____,
4,string_15,warning light,___ _____,
4,string_17,panicking droid,_____ ____,
4,string_18,A somewhat spastic research droid blows by in a tizz. Perhaps you could provide some relaxation therapy instruction to reduce its level of tension.,_____ ____ ______ ____ ____ __ ____ ____. ____ ____ ____ __ ______ ______ _____ ___ ______ __ ___ ____ ___.,
40,string_0,You are on Tiny's Used Spaceship lot. There are only a few interesting ships to choose from.,___ _____ ______ ____ ________ __ _____. __ __ ___ ______ ________ _____ _____.,
40,string_3,OK! Let's go take a look at those beauties!,____! ___ ___ _____ __ _________ ____!,
40,string_6,sign,___,
40,string_7,There is a sign here which indicates that this is Tiny's Used Spaceship Lot.,__ __ ___ ______ ___ ____ ______ ____ ________ __ _____.,
40,string_8,You can't.,___ __ ____.,
40,string_10,There is a sign here which indicates that this is Tiny's Used Space Ship Lot.,__ __ ___ ______ ___ ____ ______ ____ ________ __ _____.,
40,string_13,"There is a small, sturdy office here which unauthorized personnel are not allowed in.",__ __ ____ ___ _____ _______ _____ ______ __ ______ ______ ____.,
40,string_14,sale flags,____ _____,
40,string_15,There are some decorative banners which would seem to indicate that making a purchase at Tiny's can be a festive occasion.,__ ___ _____ _________ _______ __ __ ______ ___ _____ _____ _____ ____ ______.,
40,string_17,pink ship,_____ _____,
40,string_18,"Who would paint their space ship pink? Anyway, it looks as if Tiny's using this old beast as a source for parts. It definitely won't fly.","__ ____ __ _____ ____ ___ _____? ___ ____, ____ ______ _____ ____ _____ ____ _____ ______. __ _____ __ ____.",
40,string_20,green ship,_____ _____,
40,string_21,This ship is a real classic - a WalWood WarpBlaster ZX with the original paint job. You've only seen these on old postcards. Too bad it belongs to one of the bar patrons and isn't for sale.,______ ____ ___ _______ ______ - ______ _____-_____ __ ____ ______. ____ ____ __ __ ___ ______ _____. ___ ____ ____ ____ _____ ______ ____ __ ______.,
40,string_23,distant ships,______ _______,
40,string_24,You see two ships in the northern part of Tiny's used spacecraft lot.,___ ____ ___ ______ ____ ______ __ ____ ____ ____ ________ __ _____.,
40,string_26,force field sensor,_____ ___ ___,
40,string_27,The settlement of Ulence Flats is surrounded by these force field generators. They repel such undesirables such as the grell which thrive below the sands. It will allow only airborne vehicles in or out.,______ __ ______ _____ _____ _______ ___ ____ ____. __ _____ _____ _____ ______ ___ ____ ________ ____ ____. ___ _____ __ ____ ___ ________ ______ _____.,
40,string_29,Tiny,_____,
40,string_30,"Impossible to miss is the incredibly rotund owner, Tiny. The jaw jockey is most certainly an unusual-looking being. He looks very much like a fish who has swallowed its fishbowl.","__ ____ _____ __ ______ ______ ______, _____. ____ ______ ___ _____ ____ _____ _____. ___ ____ ____ ___ ____ __ _________ ___.",
40,string_31,"""I've got a coupl'a other fine ships just to the north of here. Whad'ya say, sport. Shall we go give 'em a gander?""","""__ __ ___ ___ ______ _______ ___ ______ ____. __ '__ ____, ___. ____ _____ ___ ___?""",
40,string_32,"I'd like to take your money, pal. But, even I wouldn't sell you the same ship twice.","___ ____ ____ __ ____ ___, ____. ___, _____ ___ __ _____ __ __ ____ _____ ______.",
40,string_33,"""So, what are ya trying to pull? If you don't have the cash you can hit the road. Go on, get out of here. You're wasting my time!""","""__, __ ___ ____ _____? __ ___ __ __ ____ ___ ____ ______. _____, __ ____. ___ _____ __ __ ____!""",
40,string_34,"""I tell ya, I think you've made a wise decision. She's a beauty. The keys are in her. If you have any problems don't hesitate to come back and tell us about 'em.""","""___ ____ __, ___ ____ ______ _____ _____. ___ _______ ______. _______ ___ _____. __ __ __ ______ _____ __ ____ _____ _____ ___ _____.""",
40,string_35,"Thanks, pal. I don't know how long I've wanted one of these.","____, ___. ___ __ ____ ___ ___ ___ _____ ___ ___.",
40,string_36,All riiiight! Is this that new Leisure Suit Larry movie?,________! __ ___ ___ __ ____ _____ _____?,
40,string_37,That's real cute. Now can we discuss buying a spaceship? I'm only here to serve you. Talk to me.,__ ___ ____. _____ ____ ____ __ _____ _____ ___? ___ ____ __ __ ___ ____ ____. ___ ___.,
40,string_38," ""Yeah, I've heard about how your kind likes to skin my kind. If you only knew what WE do to monkeys on MY planet, you'd think twice about waving that little sticker in my direction. But, hey, I'd still like to sell you somethin'. What d'ya say?""","__, _____ ___ ___ ____ ______ _____ __ ____ ___ ____. __ __ ____ ____ __ *_____* _____ ______ _____ *___*, ____ ____ ______ ____ _____ _____ ______ _____ ____ _____. ___, ___, ___ _____ ____ _____ __ ____. __ ___ ____?",
40,string_39,"Thanks a bunch, guy! This planet really dries me out. I feel like a you-know-what outa water.","____ ____, ____! _____ ___ ___ _____ ____. ___ _____ ___ ___-____-__ ____ ____.",
40,string_40,"Hey! I'm not responsible. That ship was in A-1 shape when I sold it to you!! I swear it!!! Hey, wait a minute. That's not from any of MY ships. What are you tryin' to pull here?","___! ___ __ _____. ______ ____ _____ ____ _____ _______ __ ____!! ___ ____!!! ___, ___ ___. ___ __ ___ ________ *___*. __ ___ ____ _____ ___?",
40,string_41,"Right, guy. Like I need a stupid rock. Do I look like I was hatched just yesterday?","___, ____. _____ ___ ____ ___ ______. __ ___ ____, ______ _____?",
40,string_42,"Sorry, bud. I only deal in space ships, not sand skimmers.","_____, ___. ___ ____ __ _______ ___, __ _____ ___.",
40,string_43,"Sorry, bud. I only deal in space ships, not itsy-bitsy jetpacks.","_____, ___. ___ ____ __ _______ ___, __ _______ _____ _______.",
40,string_44,Lovely gadget - lovely. So are we gonna make a deal here?. Talk to me.,_____ _____ - _____. __ _____ ______ _____ ___ ____? ___ ___.,
40,string_45,"Sorry, pal, but I only take cash.","_____, ___, ___ ___ ____ __ _____.",
40,string_49,There is a hole here. I'm sure you recall its origin. At the bottom is the fine craft you rode to glory in. There is no reason to explore the hole any further.,__ __ ___. ___ ____ ____ ____ __ _____ ___. _______ __ ___ ____ _____ ____ __ _____ ______. ___ ____ _____ __ ____ ___.,
40,string_51,You are standing near one of Tiny's used spacecraft. Upon close inspection they appear to have quite a few kilolightyears on them.,___ ____ ___ ___ _____ ____ ________ __ _____. ____ _____ ____ ___ ____ __ ___ ____-____ ___.,
40,string_52,"""Sorry, you can only fly it when you buy it.  Oh, by the way, there are no refunds either.  Company Policy.""","""_____, ___ ____ _____ __ ____ _____.____, ___ ___, __ ___ ______._________ __ _____.""",
40,string_53,ship lid,____ _____,
40,string_54,That's the lid that covers and protects you during flight (provided this thing does fly).,__ _____ _____ ____ ____ ____ ____ (_____ _____ ___ ____ ____).,
40,string_56,ship tail,___ _____,
40,string_57,"This ship seems to have fins around its upper section. Quite a strange setup, but at least it's cheap.","____ ___ ______ ___ _______ _____ _____ ______ ___. _____ _____, ___ _____ __ ___.",
40,string_60,It's the ladder you used to climb aboard your mole ship.,__ _____ _______ __ ___ ____ __ _____ ________ ___.,
400,string_2,,,
400,string_4,GFCB,,
400,string_5,DICJ,,
400,string_6,JBEI,,
400,string_7,EAEB,,
400,string_8,IIBA,,
400,string_9,EGHD,,
400,string_10,CBBJ,,
400,string_11,HFFH,,
400,string_12,ICDE,,
400,string_13,BIAA,,
400,string_14,GHJB,,
400,string_15,HAAD,,
400,string_16,DAIB,,
400,string_17,DDDG,,
400,string_18,BACH,,
400,string_19,ABHC,,
400,string_20,GJDH,,
400,string_21,CAHC,,
400,string_22,BGBB,,
400,string_23,IJFE,,
400,string_27,button,_____,
400,string_28,These buttons allow you to enter a code into the computer.,_______ ___ _______ __ _____ _____ _____.,
400,string_32,keypad,___ _____,
400,string_33,Please enter a Navigational Code Sequence to allow course plotting.,____ _____ ___ ____ _____ ___ _____ _____ _____.,
400,string_35,Enter,___,
400,string_36,This button confirms entry of the code you keyed-in and begins the search for the corresponding cartridge.,_____ __ ____ __ ____ ______ _____ ______ __ ______ ___ _______ _______.,
400,string_38,Off,_____,
400,string_39,Press this button if you want to turn the keypad off.,___ __ _____ __ __ ____ _____ __ ___ ______.,
400,string_41,A,,
400,string_43,B,,
400,string_45,C,,
400,string_47,D,,
400,string_49,E,,
400,string_51,F,,
400,string_53,G,,
400,string_55,H,,
400,string_57,I,,
400,string_59,J,,
41,string_0,"Ulence Flats is a typical example of some of the frontier settlements that sprang up in the early days of Outer Zone exploration. Unfortunately, this attracted many unsavory quick-buckazoid types. Caution is advised.","______ _____ ___ _____ _______ ______ ______ ____ ______ _______ __ ___ ___-_____. _____ ____, __ ___ ____ _______ _______ _______ _____ ____. _____ _____ ___.",
41,string_5,You've got a deal!,_____ ___!,
41,string_6,No way!,___ ___!,
41,string_9,It's a deal!,_____!,
41,string_10,"""Great!""","""____!""",
41,string_17,alien wolf-creature,____ ___ ______,
41,string_18,This being is about the size of a humanoid but has some odd features. He seems to have a friendly-looking mug.,"_____ ___ ___ _____ __ ____ ___, ___ __ __ ___ ________ ______. ____ ___ __ _____ _______ _____.",
41,string_20,rocket sign,___ __ ___,
41,string_23,sand skimmer,____ ___,
41,string_25,force field sensor,_____ ___ ___,
41,string_26,"The settlement of Ulence Flats is surrounded by these force field generators. They repel undesirables, such as the Grell, which thrive below the sands. It will allow only airborne vehicles in or out.",______ __ ______ _____ _____ _______ ___ ____ ____. __ _____ _____ _____ ______ ___ ____ ________ ____ ____. ___ _____ __ ____ ___ ________ ______ _____.,
41,string_28,shuttle craft,___ _____,
41,string_29,"This appears to be a long-range shuttle, perhaps from a large starship. It looks vaguely familiar somehow.","____ ___ ___ _____ _____ ____, ____ ______ ______ _____ ____. ___ ____ ___ ____, ____ __.",
41,string_31,pickle ship,_____ ______,
41,string_32,This ship is a real classic - a WalWood WarpBlaster ZX with the original paint job. You've only seen these on old postcards.,______ ____ ___ _______ ______ - ______ _____-_____ ZX __ ____ ______. ____ ____ __ __ ___ ______ _____.,
41,string_34,tall rocket ship,_____ ___ _____,
41,string_35,This one's a genuine antique from the twenty-fourth-and-a-half century.,___ ______ ______ _____ ______ _____ ____.,
41,string_37,bar,_____,
41,string_38,There is a rounded structure here with a door on one side. It is typical of some of the prefab structures constructed in frontier areas years ago.,__ __ ____ ____ __ ___ ___ ___. __ ____ ______ ____ _______ ________ _____ __ ___ _______ ____ ____.,
41,string_40,Rocket Bar's sign,___ __ _____ ____,
42,string_0,This is the back of the bar at the southeast corner of Ulence Flats.,__ ____ ______ __ ______ _____ _____-______ __ ______ _____.,
42,string_4,"""Come on over here, pal. Wait'll ya see this!""","""___ ___, ___. ___ __ _____ __ __!""",
42,string_5,"""Hold it right there, pal! This is a stick-up! I'll just relieve you of your cash, thank you very much.""","""____ ______, ___! __ ___! ___ ___ ____ _____ ____ ___, ____ ___.""",
42,string_6,"""C'mon, c'mon, I ain't got all day.""","""_____, _____, ___ __ __ __ ____.""",
42,string_8,"""Well, you've got to be leaving now. Go straight back the way you came in. Deviate from that path and you're Grell kibble!""","""___, ___ ____ _____ _____. _____ _____ ____ ____ ____. ____ _____ ____ _____ ____ ____!""",
42,string_9,"""And if ya try followin' me, you'll get a nasty taste of my blaster. Got it? Good.""","""___ ____ _____ _____, ___ ____ _____ __ _____ ___. ____? ____.""",
42,string_11,alien wolf-creature,____-___ ______,
42,string_13,waste disposal port,____ _____ _____,
42,string_14,This waste disposal port looks as though it's used quite often.,____ _____ ______ ____ _____ _______ __ _______ _____.,
42,string_16,robot arm,____ __ _____,
42,string_17,A robot arm reaches out to dump another load of dust into an already large pile. That must be one very dirty bar.,____ __ _____ _____ ___ ______ ___ _____ __ ___ __ _____ _____ _____. ___ ___ _____ _______ ______.,
